text,opinion
#Osea jajaja me entero que ahora en el #Twitter se blokea gente mis supuestros primos me blokearon #Lol,3
malisimo el intento de google maps de #microsoft,3
I am very upset about and inconvenienced by this iphone update failed backup. @iphone @apple,1
Dear @apple your staff at the Little Rock store answered my first 3 questions with ""I don't know."" they weren't hard questions.,1
thats why i love #twitter .only small circles of my friends know what im doing HEHE,0
Impatient de voir arriver Ice Cream Sandwich sur mon #SGS2 :) #ics #google #samsung,0
Nice comparison w #Microsoft :) RT @google: Watch the live stream of Vic Gundotra & Sergey Brin at #w2s http://t.co/vPxANJtz,0
#ThingsWeAllHate that person that acts like they know every fucking thing bitch you not #Google,1
#goodtoknow #privacy #google http://t.co/Ye337YR6,2
#Google y #Samsung presentan #NexusGalaxy el #Android más #potente del #mercado y el primero en llevar el nuevo #I http://t.co/FYw5K9g7,3
Congratulations to Softline Pastel (@SageGroupZA) for winning #ISV of the Year at #Microsoft #partnersummit,0
#microsoft Steve Ballmer CEO da Microsoft critica usabilidade do Android http://t.co/OzC9ncs1 #windows #tecnologia,3
RT @juancamilo890: @Marbelle30 ...Esta familia de #twitter cada vez crece mas y mas rápidamente estas en 71.406 seguidores y estoy segur ...,3
#Android #Google HTC on ICS: 'reviewing its features and functionality to determine our upgrade plans' http://t.co/GrhboOar #DhilipSiva,2
eating @apple xDD,2
@Blackberry does take better quality photos than @Apple iPhone though. I give them that! #photograhersEye,2
Thanks to @Apple my new iMac is a brick. I cannot re-install Lion and I cannot purchase it because it was installed by the former owner.,1
you are so blessed. @apple,0
RT @phxguy88: Oh just fuck you @apple. Already?? ---&gt; iPhone 5 on schedule for summer launch? http://t.co/Ofh9PTaG via @BGR,1
#microsoft still didn't managed access to #metro apps on ""older"" netbooks. #win8 #resolution,1
Haven't been on this Twitter shit in a while man. Here because looks like #AboutThatLife be haven hella fun on #Twitter,1
Whoa! Line at @apple store in Glendale for iPhone 4S http://t.co/yZlpogXB,2
#Microsoft Takes a Shot at the #Wii in Their Newest #DanceCentral 2 Ad [Video] http://t.co/A8tlwr3o #Kinect #games,2
@apple iphone 4s arrival on Tuesday!! #iPhone4S,2
@apple No I won't wait until thursday for an available appointment just so a 'genius' can tell me I'm shit out of luck. #now,1
Why is #Google advertising Adwords Express on #Bing? Hmmm I know Ballmer is happy :-D. #Google your already a monopoly.,1
@FastCompany - The Great Tech War Of 2012: @Apple @Facebook @Google and @Amazon duking it out - http://t.co/HXsAlzPv via @ADerricks,2
Y sigue sin avisarme cuando me mencionan en Twitter... #pidounparche #actualizenlaapp @apple @steve_jobs #mugrero,3
RT @SomalyMam: You follow me on #twitter Like my #Foundation on #facebook http://t.co/3kGgPh7z! Together we can stop #humantrafficking,2
#Twitter must be sharing caring interacting socializing...Don&#39;t K+ does who ignore you...Give a K+ to thise who truly are #social,2
Just hit my hourly usage limit on #twitter. How does that even happen? All I'm doing is listing people...and I was almost done! #ugh,1
Galaxy Nexus: El nuevo teléfono de Google y Samsung #Android #Samsung #Google http://t.co/ak9xKDXT #followme,3
started out as a trip to the @apple store. turned into a spontaneous fun evening w @MolleyMoody. we danced while trying on outfits. #girls,0
Mee ustan sus besiitos x #twitter aw* es una princesiita!,3
@crucius89 miiiiiiiiiiiiiiira la rotita tenia #twitter aunque esta novata aun,3
@aleExlima93 si voz lo que me perdi pero almenos lo disfrute #twitter lo mejor,3
""@TwitGrap: #BREKEND: #Microsoft en #Linux nu beiden in de aanbieding! http://t.co/7sRtk4gy"",3
MindTree Introduces 'mPromo' Trade Promotion Solution on #Microsoft #Azure for the Consumer Packaged Goods industry. http://t.co/H1A3V7zv,2
Packed session on @Apple and @Google at #GartnerSYM. Indicator of today's mindshare?,2
Por cierto @Apple me sigue gustando mas MobileMe que iCloud. La sincronización de mis ordenadores la gestión de carpetas... nada que ver.,3
Google Samsung unveil Galaxy Nexus phone running Android 4.0 http://t.co/C4elM79o"" via:@appleinsider #tech #google #Dubai #beirut,2
#Microsoft #Outlook #2011 for #Mac #sucks… #hate,1
Check this video out -- Sesame Street and Nat Geo TV coming to Kinect http://t.co/iw7kjQ81 #xbox #kinect #microsoft,2
☼ #SOLAR ☺ @RhondaParsons ☼ @SOLar_sister ( A simpLe @ #symboL and AN #underscore ) This is #twitter WHERE WE #twEEt ☼,2
#Siri on @Apple #iPhone4S can allow unauthorized access to texts and emails even when the phone is locked!! http://t.co/0q5dLt22,2
RT @twandroid: Nouvelle app Calendrier : plus épurée #google #nexusprime,2
Buenas Noches Followers :3 #twitter-off,3
RT @wissekomm: #Veeam Software presenteert nworks Management Pack 5.7 voor #Microsoft System Center http://t.co/Xm9fvcPd,2
#Microsoft licensing process is annoying !!!,1
Ciúmes do meu #Twitter não da né?! :&gt;,3
@hanrahan52 @apple Don't say things you can't take back Joel.,2
#google+ is really confusing..,1
หน้าตาของระบบปฎิบัติการ Android 4.0 Ice Cream Sandwich ของ #google ก็ดูดีเหมือนกันนะ,3
Lo primero que pongo cuando abro el navegar es #Twitter Luego #Facebook y de ultimo #Hotmail! jajaja!,3
Read how SunGard #IntelliMatch achieved 53% ^ in performance (50 mill transactions in &lt;25 mins) #Intel #HP #Microsoft http://t.co/2i1k64wx,2
Excelente mi Ranking Global en #Twitter estoy entre 4 551 de 18 299 114 :o Gracias a Ustedes y a sus RT y en Venezuela estoy de #250 yes Sr,3
RT @twandroid Prise de photo quasi instantannée #ouaaaaaaahhhhh #google #nexusprime,0
Cuando no tengo nada que hacer #twitter cuando estoy haciendo tareas #twitter cuando estoy en #twitter no hago NADA,3
Creating #Pareto charts using #Microsoft #Excel http://t.co/B59lPyCS,2
Samsung e o Google lançam hoje o Galaxy Nexus e o Android 4.0 http://t.co/PW4KRE0F #google #samsung,3
o sea primera vez que @carlo_patricio me da reply y a #TWITTER se le ocurre borrarlo? #Carajamadre! :(,3
HANBELL SCREW COMPRESSORS MAINTENANCE MANUAL pdf ebook: http://t.co/m4T1kxiz #google,2
#Microsoft lanza #OmniTouch - http://t.co/UkxNzpyQ,3
Siri which #Android device should I replace my #iPhone with? #Apple vs. #Google,2
Taper sur les autres pour dire qu'on est les meilleurs... Merci #microsoft #msday,1
#google #IceCreamSandwich #Samsung #Updates #Android | Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/DGGsNOh2,2
#microsoft satisfait d'avoir rate #yahoo depuis quand les échecs sont des victoires? M #ballmer va falloir laisser la place a un visionnaire,1
Kan @Apple de #tekstaanvulling op #iphone en #ipad niet omdraaien? #eigenteksteerst #weetapplehetaltijdbeter,3
Told myself I was in the bed #early tonite & somehow I end up back in the computer lab on #Twitter...smh guess it's the #Gemini in me,2
#Google #Samsung #GalaxyNexus http://t.co/1C5iEpPk,2
jajajajaja PTM!! Gigo si tuvieras #Twitter llegaría a poner todas las idioteces que dices jajajajaja #EpicWin!,3
@apple why my tunes no go on my iPhone? iPhone lonely without them. silly #iOS5,1
@sundaaay ja installera om appen så hoppas de räcker #Twitter / @twitter pleas fix the app! Can't se mentions! And DM:s,3
Open Virtualization Format adopted by #VMware #Microsoft and #Citrix. How come no mention for open source leader #RedHat? #vmworld #SEC1802,2
There is no social media without #Twitter... Who could be #Twitterless?,0
AsiaClassifiedToday Apple blames iPhone rumours for share dive - TVNZ: Globe and MailApple bl... http://t.co/hlxJVMUr #asia #google #biz,2
Possibilité de ne sélectionner qu'une période et savoir pour chaque app combien de data a été utilisé #google #nexusprime,2
Hey #google when unveiling a new product use a backdrop w/ lots of spatial-temporal high resolution activity. Video codecs will love it. ;),0
#microsoft Grupo Confidence troca software livre por plataforma Microsoft http://t.co/DqCG83WJ #windows #tecnologia,3
Lets play a game http://t.co/3qNIv3Nx #ie #microsoft #useragent #yourbrowsermatters @radiotux @webstandardat @heiseonline @ChrisZwitschert,2
que tengas #twitter no significa que sabes que es #tweetear xD,3
@LuceroMexico Ja lu! chiste! en qe se parese papa pitufo al #twitter??? en qe los 2 tienen el pajarito Azul ..! jaja,3
AbOut TO BAMMER On #Twitter,1
RT @pimentacom: #CPqD e #Microsoft testam opção para banda larga. Leia matéria que foi destaque no Brasil Econômico: http://t.co/wImxVTlB,3
RT @MarcMonster: Siri keeps trying to send me to escort services....is that legal? @Apple,1
#Retail friends follow @MicrosoftHelps on #Twitter. A GREAT resource and the official account for @Microsoft #CustomerService & Support!,0
RT @mcala: #windowsphone Metro style has obviously impressed somebody at #Google. #imitation #flattery #Android 4.0,0
#Microsoft anuncia SQL Server ODBC Driver para Linux! http://t.co/kDbNjYyB #MS #Linux #Opensource #SQL #Softwarelibre,3
@AtlantaSnoop yea I've seen my #location waaaay off on #google sites. Not a big deal but still strange. #spookygoogle,1
'Did #Jews...' on a #Google Search: http://t.co/PyoG47fV &lt;&lt;&lt; ""Kill Jesus Cause 9/11 Vote for Hitler"",2
http://t.co/1ioM4Fqs O que realmente pode mudar com o Windows 8 #windows8 #microsoft,3
RT @alligatore: #microsoft intervista #vivido sul #cloud http://t.co/ky65puA2,3
#Google ainda te ama apesar de tudo IUEHAIUAHEIUHAEIUH =P,3
RT @Osama11: RT @SE4mCom: استجابة الشاشة هي 0.1 وهو رقم أكثر من مرتفع في هاتف محمول http://t.co/N2IEuzEN #SE4m #Google #Nexus,3
@apple so why is the ios support for 2nd gen ipods discontinued? It is only 3 years old? Give us an ios update please!,2
#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/5PAI7r8y,2
#Microsoft bringing #touchscreens to walls clothes and more http://t.co/bmQf5wEx #tech,2
Bueno... Mañana Es Un Día Largo Y Agitado ;) #TWITTER OF,3
Following dear #Microsoft CEO's logic 550 000 #Android devices activated each day NEED to belong to computer scientists. I am enlightened!!,0
#Microsoft ¿Eres uno de los millones de usuarios en r#iesgo de sufrir un ataque de #malware de... http://t.co/eJkelj3l ➨ @MicrosoftLatam,3
iPhone 4S: Setup SIRI for your Tweets. http://t.co/ws7LINTS @apple #apple #iphone #siri,2
RT @SharonHayes: Top 50 #Twitter Acronyms Abbreviations and Initialisms http://t.co/EQGBHNq6 /via @ruhanirabin,2
If you sign up for iClould will you also get iRain? @apple #icloud.,2
楽しかった～ #android #google,3
@apple What's so hard about showing the next 10 calendar events on the new notification screen? Not only for the next 24 hours. #fixthisnow,1
Microsoft-CEO verspricht schöne Windows-Phone-Geräte: Apple sei erfolgreich weil schöne Smartphones ... http://t.co/I26cnxh8 #microsoft,3
RT @Grazitti: #Twitter to Reformat All URLs With T.co http://t.co/jnmnbs9W,2
RT @cynblackstone: Zeer enthousiaste reacties op bedrijfsbezoek aan #Microsoft voor de (interim) #secretaresse dank Kelly en Brigitte v ...,3
Hasta Mañana Que Descansen #Twitter Off !!,3
#twitter Scientists Use Twitter To Track Flu Epidemics How to Stay Healthy This Flu Season (RT This) http://t.co/ZhgyinIi,2
#Tecnologias : #Microsoft lanza sitio oficial de #Skype http://t.co/5Xmgk7Ul,3
Forget Siri there is still no beating speech commands on @windowsphone: http://t.co/19GAjSGi #wp7 #mango #tellme #microsoft #siri,0
Shes a freaked out philosopher on #twitter lol girl bye,2
And my favorite ""is @danielltosh gay?"" #Google #autocomplete,2
Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 23,2
I need 2 unfollow some of these wannabe G's! RT @SteveGr8ofTeeZ: RT @The_Kase Do real thugs have #twitter? #confusedbymytimeline //Hell no.,2
RT @jilldyche: Just saw my bud @EdMaguire of Credit Agricole Securities interviewed by @TylerMatheison @CNBC covering #Microsoft. You ...,2
Nueva #Consola #Xbox en curso: #LinkedIn http://t.co/VUzmZEzv #Microsoft #Xbox360 #Xbox720 #Twitter via @ZthaeDigital,3
Deár iCloud I HATE U AND I HOPE YOU DIE YOU ARE THE WORST FUCKING INVENTION IN THE WORLD FUCK YOUUUUUUUUUUUU #iCloud @apple @stevejobs,1
Microsoft CEO Steve Ballmer Looks Ahead at Social Mobile Plans | Adweek http://t.co/jEENZQDw #tech #apple #microsoft,2
#Microsoft Is Getting More Serious About Daily (#Bing) #Deals http://t.co/yt8AW0gK,0
1 500 #followers on #Twitter and 2 500 #fans on #Facebook? Takeover imminent? #HellYeah. ALL SHIRTS JUST $15 til Monday!,2
ESA propaganda de #ICSNexus ya me aburrio q me dan ganas de decir q lo unico q aprecio de android es el browser q trae para abrir #Google,3
The new @apple #find my friends app is great.... except the part where you have to log in everytime. Get back to me when this is changed...,1
@Apple's #Siri is great but #Google #Android always had that functionality youtu.be/gGbYVvU0Z5s #justsaying,0
@apple predicts #Siri in 1987 in video the video is staged for September 2011 http://t.co/tFNRP3MD,2
#HP VirtualSystem for #Microsoft is the latest solution from HP & Microsoft. http://t.co/w8IXiboT #hpci,2
@IamTinaThompson @JudgeGregMathis is on #twitter also!!,2
@apple can you get your iphone to stop vibrating when you get a text?,2
enjoy #Twitter Buzz Builds for the #Occupy_Wall_Street Movement [CHARTS] http://t.co/vKjwATSr great,2
#apple #facebook @facebook #microsoft hahahahaha http://t.co/XeNSzCjh,3
Samsung Galaxy Nexus officieel aangekondigd door #google en #samsung!,3
Why can't I check just Notes (without mail) on Lion for #iCloud like I do on the iOS devices @apple ?,2
@betweensundays Ah! Yeah...should be an option...hopefully @apple figures that out. Thx,0
Follow your interests #twitter,2
RT @nicolebanyots: #twitter UH SHOW ME MY RETWEETS OR ILL GO BACK TO FACEBOOK. K? K.,1
Echelon Quality Management System pdf ebook: http://t.co/OudMwlne #google,2
Steve Ballmer #Microsoft's chief executive believes that #Google's #Android mobile phones for being too complicated. What do you...,2
Salut les twittos! Un petit résumé de cet conf' ? :) #ICS #GOOGLE,2
Hey @apple if you send me a free iPhone (any version will do) I will publicly and ceremoniously burn my #BlackBerry.,2
@msantram I want @apple to integrate Siri with @Quora.,2
Big mo: In one week @Apple #iCloud hits 20M users; 25M use #iOS 5 http://t.co/HTpUTBFK via @cnet,2
Para todos los androides he aquí la nueva bestia de #Google! El #GalaxyNexus http://t.co/oUTER1n4,3
o @jcsantos22f1 sumiuuuuuuuuuuuuuuu D #TWITTER kkkkkk + apareceu n msn... saudadeeees,3
RT @DailyDealChat: @bidmyway I like your app for the @apple iPhone very simple and easy to use!,0
RT @ShayDiddy: @CircusTK @ups @apple both of them are bs!!! How do u tell me go between a certain time ONLY and the muh fuh is closed!,1
RT @NeowinFeed: Google shows off new Ice Cream Sandwich features #google #android http://t.co/LlJpGM2a #neowin,2
Cupom Google AdWords + Promo Starter Kit da LogosBr = Divulgação Eficaz e de Graça! Confira: http://t.co/kf9supYG #Google #AdWords #LogosBr,3
Hello #twitter!,2
Lol itss ben a #year since i had a #twitter but i jus start using it,2
Probably the best #IceCreamSandwich (yet)! #Samsung and #Google's event live blog by @engadget! Why haven't I switched to #Android again?,0
@ThatsRealTalkin I'm doing the Tallman #Twitter list for fun!! I just wanna see how many men 6'3 and up are on Twitter! It's just for fun :),0
Uff mucha expectación con el Plan Nacional :-): Qué prioridades tenemos como Pais? Plan Nacional: http://t.co/rumOPWl0 #microsoft,3
Will @Apple's Mac ever properly be used in the financial markets or is it purely a creatives device? Shift from IBM to Mac? #finpanther,2
OMG @apple WHY THE FUCK DID YOU DELETE ALL MY MUSIC YOU DICKS,1
This is what I have been waiting for RT @Apple The last big project Steve Jobs was working on was the new cranial insertion device: iMplant.,0
Un abrazo a tod@s desde el @Apple Store en #NewYork. Es un honor sumarse a la gente que honra la memora y el #genio de #SteveJobs.,3
New macbook is too sick @apple,0
no los menciono por que me calientan el #twitter,3
On Google+ then go here http://t.co/XP4apWAH #GPlus #Googleplus #Google #teamfollowback #socialnetwork,2
fuck u @apple,1
#Twitter'Offf :D,2
RT @WinBetaDotOrg: Microsoft giving away free Windows Phones with a $499 purchase http://t.co/K2qYY9ex #Microsoft #Windows_Phone,2
RT @MobileTechWorld: Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/O3hYxBxh #wp7 #xbox #microsoft,2
#Techno : #Microsoft lanza sitio oficial de #Skype http://t.co/oQ2JbPS3,3
#twitter is like therapy for sum people say wat you feel & get alot off yo chest.. And don't care wat the next person say,0
My #iPhone4S battery is dying like crazy @Apple!!,1
New Galaxy Nexus: Video looks awesome! #nexus #samsung #google #android bit.ly/nEJbyE,2
Dear @apple please send me my Mac Book back surely the repair is done by now... Thanks!,0
- It's So Funny Because She Got A #Twitter Now Lol.,2
Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 9,2
Regístrate para asistir este 8 de noviembre al lanzamiento de #Microsoft Dynamics AX 2012 http://t.co/txHEoInE,3
saiiidoooo aqui do #twitter . só Msn agr add aii danilosooares@hotmail.com ;DD,3
@theresamarosy haha k thought everybody knew #Microsoft sucks.,1
Un vistazo a Windows Server 8 http://t.co/Q0D7dJdN #Microsoft,3
#android Google confirma que todos los dispositivos con gingerbread tendrán Ice Cream Sandwich: Y desde ... http://t.co/bUcSI4xy #google,3
RT @BrightSideNews: @Google and @Samsung Announce the #Galaxy #Nexus http://t.co/dZHvFxVh #Android #ICS #Icecreamsandwich #Google #Samsung,2
#Facebook y #Twitter me volverán loco! :$!,3
New #iOS5 notification center is a big improvement but @apple missed an easy trick by not making it fully available on lock screen.,0
#microsoft announces SP3 for #office2007 and #sharepoint2007.,2
Anschauen! Genial! http://t.co/YLVJAzxz #Google #Nexus #Vorstellung,3
#Android #Google Samsung Galaxy Nexus official hands-on [Video] http://t.co/6GX3R9MT #DhilipSiva,2
#Google releases 50 new features for presentations in #GoogleDocs http://t.co/0x6crRao,2
RT @packard_bell: #SteveBallmer CEO de #Microsoft dice que se necesita ser un cientifico para manejar #Android http://t.co/W03j7hTA,3
This #TT was well needed cuz I thought #Twitter was dien.,1
I've seen a couple of iPhone 4S's already but still no Windows Phone 7's ... ever! #Microsoft not so hot.,1
あぽたん誰にでも…(^ω^三^ω^) RT @yuntaro0304: [23:04:35] 橘 龍希＠apple: 可愛いよ(*･ω･*) あぽたんにくどかれてるなう,3
#Twitter Hoje ta #BONBANO só #ELITE poooha,3
#Facebook Y #Twitter Off xd,3
Reconnaissance faciale poir debloquer ton phone :-) #google #android,0
#Twitter is hella funny when got people on here you grew up with....lmao,0
alrite back to this lab report. Later #Twitter,2
caramba a galera da #google mandou muito bem no novo #android novidades na app da camera estão d+ #soudev \o/ quero o novo Google Nexus :D,3
Sneaky sneaky. Seven ways to spy on your competition using #Twitter - http://t.co/RxopvNGQ - via @ruhanirabin @AskAaronLee,2
#Microsoft convierte en táctil a cualquier superficie [ #VIDEO ] http://t.co/mKNOVBUS,3
remember when people used to say ""flat the fuck out!!"" lol.. and their face while saying.... kindahow i feel about @apple,1
#microsoft #research shows #Holodesk. Awesome!!! The holodeck is one step closer! bit.ly/pCMJON #kinect /via @dvroegop,2
quitandole las telarañas al #twitter jajaja,3
Steve Ballmer haalt uit naar #Android: http://t.co/jZWofwYc #Microsoft haalt uit omdat zelf falen op mobiele markt?,3
http://t.co/EVItL2eO @KentStoffels @MArioMUssolini @iOS_Notch @Apple,2
Hmmmm a lot of #Siri features don't work in Canada. Location and directions? Seriously @apple come on!,1
RT @CNBC: The World's 10 Most Tweeted Moments - Link to Story http://t.co/iKZiM8i5 #Twitter,2
01:50 no #msn e no #twitter e #Facebook.,1
Ey #Google tu que haces con esos 3300 millones de dolares mensuales ?,3
But does request desktop site work with hulu?!?!? #ICS #Google,2
Pondering the iOS update... From the sounds of @MikeFerri's difficulties I may just hold off :/ @Apple FIX IT!,1
SeNews : Ballmer: 70% Of The Time Google & Bing Are The Same So Try Bing! #Microsoft #Bing : http://t.co/6RmJ9Bgn,2
[WebProNews Finance] #Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/EOrOSstX,2
Bien repensé l'app photo #nexusprime #google #android avec l'aperçu direct,0
Zeer enthousiaste reacties op bedrijfsbezoek aan #Microsoft voor de (interim) #secretaresse dank Kelly en Brigitte voor de goede ontvangst!,3
Nexus S รอกินไอศกรีมแซนวิช #google #android #ics,3
Me voy a dormir... Goodnight #twitter,3
Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 1,2
The #Google guys are illustrating the perils of a live demonstration admirably. #GalaxyNexus #ICS #Android,0
How #Apple eclipsed #Microsoft http://t.co/1fH0dFGj from @guardian,2
#Microsoft opens a temp #Kinect / Windows Phone Store http://t.co/txnKgFzl #wp7 #windowsphone #xbox360 #wp75 #msft,2
#Google To Begin Encrypting Searches & Outbound Clicks By Default With SSL Search http://t.co/bf5zVm0U @searchengineland,2
#Microsoft #Opens The Door To Two #Spanish #Entrepreneurs With #Medical #Project ! http://t.co/c97sNizT,2
#Microsoft Lync crash issue on #Mac OS X 10.7.2 [Fixed] - http://t.co/rzucFejc,2
Que bueno que hay gente que no te lee aqui en #twitter :D,3
i want him to make a #Twitter,0
Ballmer: ""Necesitas ser un científico para manejar Android"" http://t.co/7iEeAtNR #Microsoft #Steve_Ballmer #SteveBallmer #Windows_Phone,3
AsiaClassifiedToday: Adopting solar leasing programmes in Singapore by Rachel Wong - eco-bus... http://t.co/l1V1gUIG #asia #google #ads,2
Sign up for online #Microsoft #HyperV #Virtualization 70-659 training on Nov. 2. It is $99 has a $150 exam voucher! http://t.co/zcHV6TaC,2
@WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/5FiP2vVg or ping me #in,2
Microsoft Security Essentialの定義ファイルがアップデートしました：1.115.102.0 &gt; http://t.co/QuqPibic #Microsoft,3
At @Apple HQ,2
I will never purchase another @Apple product for the rest of my life. I am glad Steve Jobs is fucking dead. MAY YOU FUCKING ROT IN HELL!!!!!,1
Ok @iTunesMusic idk wth is up but after syncing my phone my album art is out of order! WTF @Apple!,1
Le #GalaxyNexus fait bien envie... Mais bizarrement ça me gêne qu'il y soit marqué #Google au dos.,0
#twitter tiene la mala costumbre de ponerce bno cuano yo me voy :/,3
did he just say hipster filters? #google #android,2
Povidani s #Microsoft o #Azure. V Evrope uz je data centrum i v Amsterodamu chysta se v Nemecku a Rusku. V kazdem pres 250 000 serveru.,3
#Microsoft Please check out or site and join please. http://t.co/dRR4oq1Z we need more ppl maybe u can help,2
RT @/iPadPowerUsers-On Google+ then go here http://t.co/tMGHv24E #GPlus #Googleplus #Google #teamfollowback #socialnetwork,2
@kymbersanden #google my favorite study guide,0
#Google #News: Unwrapping Ice Cream Sandwich on the Galaxy Nexus: (Cross-posted on the Google Mob... http://t.co/AgC6PCz7 #harshgandhitk,2
@ksidd94 lol it's #tocomplicated to explain on here lol #lookitup #google #twitterrookie #lmao,2
Microsoft releases developer preview of ""Project Roslyn"" compiler http://t.co/lpb9n510 #Microsoft #beta,2
Steve Ballmer CEO van #Microsoft haalt uit naar #Android. Ach hij moet toch wat niemand koopt zijn #phone7... http://t.co/mPpEi6ul,3
Vou Dormir . Boa Noite Galera Do #Twitter E Do #Facebook,3
He asked Siri where's the hoes at & she told him where the nearest escorts were I love @apple,0
Comparing the @apple & @BlackBerry apps/interfaces can anyone imagine how @BlackBerry could have done worse? #sadreally,1
#fail i guess @apple didnt notify these clowns that the iPhone5 isnst out yet.... http://t.co/2yCDNt1B,1
Brilhante a apresentação do Android ICS. O Google simplesmente abusou da tecnologia!!! Sambou na cara das agendas !!! #ICS #google #Android,3
New calendar app with pinch to zoom capabilities. Far superior to the current one! #Google #Android #ICS,0
My #twitter age is 285 days 8 hours 52 minutes 38 seconds. Find out yours at http://t.co/q5mvW7VF #twittertime,2
RT @Pocketlint: Ballmer on Nokia: Really looking forward to bunch of new devices next week #nokia #microsoft #wp7 http://t.co/vOH8VM8A,2
RT @GLaraLopez: The Perks of Working at #Google #Facebook #Twitter and More [INFOGRAPHIC] http://t.co/0KcgbMWF #sm #socialmedia #redes ...,2
jajajaja ;) ps q mas se hace En #Twitter @PilarGarciaM,3
Características Samsung Galaxy Prime con Android ICS 4.0 ~ ANDROIDVZLA http://t.co/LmbrSC4Y #android #androidvzla #google #ICS,2
RT @iphone4S_nerd: #Microsoft’s Ballmer: Android phones are boring overcomplicated http://t.co/xyM8fxD0 via @BGR,1
@RickySinghPT got a new backside for my eye phone! V impressed with @apple,0
#Google releases an Infinite Digital Bookcase http://t.co/12AuhZ6o by @MeghanKel,2
[HighTech] Microsoft PocketTouch - Multitouch Através de Tecido http://t.co/eLqI5VAB #touch #pockettouch #microsoft,2
If #Google don't fix pinch-zoom on #Android 2.3.6 soon I might have to leave the fold and go #CyanogenMod,1
RT @mashable #Google Launches #Android Ice Cream Sandwich OS http://t.co/zxfeb0ld,2
RT @capoKenn: i like big glutus & i cannot lie #GOOGLE&lt;sandra levels lol&gt;,2
Good lord #twitter send my bloody tweets! #ihateyourightnow,1
RT @modalnho: New mov: ""ショウケース@apple store 銀座"" 記録 / starring:ichiro_ REPEAT PATTERN moda → http://t.co/kmJ0o1Ja,3
@GuySie Heb je gisteren Tros Radar gezien over Apple. Garantie werd niet nagekomen door @Apple en devices zeer snel kapot.,3
People that do this "" #This #Is #My #Twitter "" and pound everything. Needs to delete their Twitter.,1
@BenFolds p.s. I would have never used the word ""playa"" over ""player"" if #Twitter wasn't so restrictive...,1
#Microsoft y el nuevo #Omnitouch convierte cualquier superficie en pantalla tactil http://t.co/TkgcW6y8,3
Conoce al nuevo #Samsung #GalaxyNexus con #Android 4.0 #IceCreamSandwich - http://t.co/PdGz1l51 #Google #Smartphones,3
3 Tricks für mehr Kontrolle über #Microsoft #Windows 7 -http://j.mp/mSOETz #hack,3
@apple iPhone 4S robo-brain Siri doesn’t play well outside the U.S. http://t.co/LYppovGb,1
Update : Google Officially calls Android Ice Cream Sandwich Shouts Android 4.0 http://t.co/zzRuwrSk #google #ics #android4,2
#Microsoft åtnjuter ju trots allt fortfarande en liten gnutta respekt i branschen. Så varför är Steve Ballmer kvar?,3
Technology 4 StartUp Britain Week: Attracting Customers With SEO and PPC http://t.co/o7tHRXPr #microsoft,2
Quem não tem um #TWITTER que atire a primeira pedraaaa,3
@Apple iOS 5 is sweet! Notifications phone search covers mail now wifi sync iCloud backup and integrated Twitter are all well done.,0
@apple is there a problem with iOS 5 that is preventing audio apps and audio functions from operating properly? I keep losing sound.,1
#Google confirms #Nexus S will get #Ice_Cream_Sandwich -- for real this time (#Gingerbread devices too) http://t.co/4x69YDfE,2
RT @RomanKrd: На Microsoft Management Summit 2011 проблемы с интернет #russia #microsoft,3
@cloudnewsindia New Version of #Cloud InTune is Available: Posted on #Windows 7 News...#Microsoft has just..http://bit.ly/pY0hlZ,2
I love @apple service . My case has cracked 3x and I go in and they hand me a case and I walk out,0
Fregon el nuevo facebook para iPod/iPhone haha alomejor ya tiene rato pero yo lo acabo de actualizar @apple,3
i-nexus Named as One of The Telegraph's Top 1000 - Free PR Site (press release) http://t.co/J4AHo3Aa #nexus #one #google,2
RT @AndroidTopNews: Steve Ballmer: Android is for computer science geeks http://t.co/o7vJl4Tl #News #android #google #microsoft #steve_b ...,2
@AsimRang @apple @umber well so far ive seen it for apps,2
RT @TheSoap88: #Twitter is interesting 24hrs a day. #Facebook is interesing 2hrs a day.,0
US-Steuerbehörde leitet Untersuchung gegen #Google ein http://t.co/wfjxlKhe via @zdnet_de,3
@samixitoledo jajajaja pero no kiere decir q m vas a dejar de hablar adems el mio amore no tiene #Twitter. Jajaja,3
Distrust and angst amongst #Nokia employees against #Selop #Microsoft fixation. http://t.co/jkOTcrMb,1
#Microsoft's Ballmer: We’re beating #Google in the #cloud http://t.co/XIq3v54f,0
Galaxy Nexus anunciado oficialmente: pantalla de 4 65 pulgadas y Ice Cream Sandwich http://t.co/gDETlxsN #galaxy_nexus #GalaxyNexus #google,3
#Android #Google The Galaxy Nexus' System Apps Have Been Dumped http://t.co/LCZNPDHR #DhilipSiva,1
