text,opinion
A espera acabou. #Samsung parceria com o #Google o novo GalayNeus nesta terça-feira (19) em HongKong. O Android 4.0 Ice Cream Sandwich,3
Hey @Apple when did you hire @TheRock to tighten the screws on the bottom cases of your MacBook Pros? #Ouch #NiceHire,1
#Microsoft Ecel Tips: How To Alternate the Color Between Rows #tips =http://t.co/WJWREFjJ,2
we are authorized test center PJ Selangor for IT #eams (#Cisco #CCNA #Microsoft #MCSE Red Hat #RHCE etc.) http://t.co/16LPfctH,2
The one #iphone feature still missing since @apple first showed it.. Contacts pictures on the contacts list! Simple yet 5 major updates miss,1
Vous voulez la une de LNT ? La nouvelle tribune de demain 20/10/11: #intikhabates #PJD #PPS #MoroccoMall #Boeing #Microsoft...,2
Hoy #MiDia #Facebook #Twitter #Noticias todo ha estado super divertido y acelerado ¿Qué estará pasando?,3
Siri keeps trying to send me to escort services....is that legal? @Apple,1
So #Google #Droid is built (in part) using the bouncy castle C# api. C# is a Microsoft programming language. +1 for all you #Linu Fanboys,0
hmm that should have read 'the milky white film of busyness' :D #vs2010 #microsoft,2
RT @ricklennie: Un vistazo a Windows Server 8 http://t.co/BmcJLgDV #Microsoft,3
El nuevo #Android de #Google: #GalayNeus con #IceCreamSandwich 4.0... http://t.co/FITenr0v,3
#Microsoft chief admits lucky escape from buying Yahoo! http://t.co/OqL8Wqh,0
6 positive Learnings aus dem Panda-Update ... http://t.co/JEgkwrDR #panda #seo #google,3
GoodNight #Twitter:),2
2pi ou pèdi onè ak respè ou so ou pap janm jwn li ankor kelkeswa app ou genyen an #Mac #Android e #Microsoft c menm jan ak Vijinite'w #manzè,3
RT @Leahjanell: This Moment w/ @Shyah & @DianiGroves is brought to you by @NBA @Apple @Riesling oh and http://t.co/Dp4iDs2,2
AsiaClassifiedToday: Parkson to list retail arm in S$200 mln Singapore IPO-source - Reuters: Parks... http://t.co/AadDaQA7 #asia #google,2
So viel zum Thema Retina Display :D Respekt an #Google und #Samsung Super Amoled HD in 1280720 auf einem Phone ist krass :D #GalayNeus,3
goodnite #twitter (:,2
Night at the Robury with Gates and Ballmer http://t.co/RSZAL40S #funny #video #gates #ballmer #microsoft,2
#Twitter Off!,2
RT @ThatTechGuy92: LITERALLY HAD MY MIND BLOWN AWAY JUST NOW!!!!! #Google #Samsung,2
android beam って何だろう #Android4.0 #Google,3
#Microsoft's First Global Multi-Product Holiday Campaign http://t.co/6nUFdiBN,2
Unwrapping Ice Cream Sandwich on the Galay Neus http://t.co/9IvTJkit #Google,2
New Galay Neus: OS Improvements - Stacks & Scrolling introduced for widgets for richer content #samsung #google #android bit.ly/nEJbyE,0
Where is my iPhone!?!?!?! @apple,1
I want everybody on earth to iMessage me. Is there anyway the world can iMessage me without giving them my phone number??? @Apple,2
http://t.co/CvEKdOIQ line at @Apple northpark #dallas mall. #4GSiPhone,2
Es todo por hoy....#twitter off =),3
Nouveau layout pour la Galerie qui est en forme de magazine #google #neusprime,2
This is the first time I've been unhappy with any @apple product... Disappointed and the Internet seems as confused as I am right now.,1
@Apple Would much rather get outta this having a ( see pic ) and have fun with this "" Have your friends choose music"" http://t.co/7IiHbr4J,2
#Microsoft #Cloud Infosys kicks off its cloud drive with Microsoft partnership: Infosys has accelerated its... http://t.co/utU4mwjK #TCN,2
Creo que hoy es mi ultimo día en #Twitter,3
Virage Success Story - Harvard Business School pdf ebook: http://t.co/JemEYNDb #google,2
Google is rolling out a suite of new changes to its Google Docs service including 50 new features for ... http://t.co/3j4Vd8WF #Google+,2
As tribute to Steve @apple i'd consider renaming #Siri to Steve - he'll get your #Jobs done! Forever remembered for his legacy.,2
@Omardelos @RonaldElApostol Hace un tiempo q el varon tira su rema 1117 aqui en #Twitter :D,3
Smart as hell. The Great Tech War Of 2012. http://t.co/0O1CfCIZ Fab Four: @apple @google @amazon @facebook via @kvo #mustread,2
RT @developerprog: First @Apple #iPhone #4S sales smash all records. http://t.co/cBevF7h,0
Ballmer: We’re beating Google in the cloud http://t.co/YFAmguRF #ballmer #google #microsoft #cloud,2
AsiaClassifiedToday: Canada Wheat Monopoly Software Piracy Swaps Rule: Compliance - Bloombe... http://t.co/2PylmiMs #asia #google #ads,2
Totally unproductive day with no access to #Microsoft Excel or Word aaargh! Will be working late tonight after hubby fixes. #fingerscrossed,1
Una video intervista con la #Microsoft per ""il protagonista dell'innovazione sei tu"" :-) http://t.co/hIgNHuTR,3
#Google (and #Twitter ) get ready for the debut of #IceCreamSandwich http://t.co/T36KZ6gf,2
Installing the Ice Cream Sandwich SDK #android #google,2
ok it is back @iphone @apple,0
Shout out to my man @swaggination for reaching 1000 tweets #twitterswag #twitterdeity #twittermilestone #twitter #twitter #tweets,2
Wie gut dass #Google beim #Nexus und #Android4 den selben Fehler macht wie #Microsoft. Konzentration auf Spaß nicht auf's Business ... ^.^,3
@nachogoano tiene 146692 seguidores a la masividad de #twitter es sorprendente.,3
RT @mlucia187: Atrum es TT!!!! Jajajaja!!! Q buen nivel el de #twitter esta noche!! Gracias por existir #ElElegido :),3
Demasiado #Twitter por hoy nos vemos #TwitterOff,3
Nadie es tan lind@ como en la foto del #twitter y tampoco tan feo como en la foto de la cedula...,3
@iley_little we'lll figure it out tm in gym #google,2
""@MuraineR: #Microsoft launching the OmniTouch how funny I though that was an @ALUEnterprise solution! #copyright http://t.co/k1kDqz04,1
@MsTapoutBarbie Yep figured my shit is jacked. Dammit #Twitter!!,1
Not Bad! @Apple Sells Over 4 Million #IPhones in Debut Weekend - Bloomberg http://t.co/AVSl3ygU - #smartphone #sm RT @VinodRad,2
#Microsoft lanza sitio oficial de #Skype http://t.co/DdKFEWQb visto en #Bolivia,3
#Microsoft dirà che #Google ha usato il brevetto dell'animazione del cerchio?! | Google Presentations New Version http://t.co/vmzshHUQ,3
White Paper: EMC Automated Performance Optimization for #Microsoft Applications http://t.co/aIK3EjWT #EMC #powerlink credential needed,2
#Ballmer says that #Microsoft dodged a bullet when it failed to acquire #Yahoo in 2008 | Wish 1 of my ex-employers was lucky like that 2,0
·Bueno """"#twitter #OoF q paSen Buenas nOChe...!! @rubioCoTiZe #Acuerdese ya tah buenOh haha xD,3
So much garbage. #Twitter,1
Gotta say the @Apple itouch iphone shuffle etc.. sound quality is AWFUL.. painfully crap. Its been a downgrade from @Sony sound quality wise,1
With #Google internet TV I can read my Twitter account while watching #CNN,0
@bxlewi1 hey...do you know why @Apple hasn't added 4G support yet? Seems like an odd omission for such an advanced device.,1
#Microsoft #PowerPivot gives users the power to create compelling self-service #BI solutions. #infinitywebinar,2
Okay..I feel slightly more connected to the world and have put #facebook and #twitter on my #blackberry..its not the same..but it helps,0
Posting on #twitter about #google+ suggesting I add Tom from #myspace I think the universe just exploded. #justsayin,2
Twitter intègré dans ios5 mais le correcteur français ne connaît pas ce mot et propose titrer... Peut mieux faire comme intégration @Apple,1
Karate kid skittles and cranberry juice. Goodnight #twitter,2
RT @twandroid: Partage d'apps en NFC #google #nexusprime,2
Save me from #HP's unwanted OS! Help me buy an #iPhone! I have seen the light! #lol http://t.co/8gUP9Acz #backchannel @apple,0
If @apple doesn't fix iOS5 this week I'm buying a droid #emptythreats,1
Okay #Twitter it'd be muchhh appreciated if you could start working on my computer soon.,1
#Win an @Apple iPod Touch from @Mommy_gaga get the @Pampers Hello World Baby Memories App! http://t.co/I6woujUh #PampersHelloApps,2
@KaeKaed @Apple Here is an easy way to put Newsstand in a folder http://t.co/yVXmWIbI,2
#Tecnologia sabias que #twitter genera 250 millones de publicaciones al día http://t.co/CA2dK0xH,3
Hace tiempo:: Según Microsoft Firefox es spyware http://t.co/UnFkqPaJ #Firefox #Microsoft,3
#twitter goin hammer,2
#Android #Google Galaxy Nexus Site is Live: Register and Relive the New Features http://t.co/7llRSpUO #DhilipSiva,2
@SusanFelicity Many people pay little attention to important issues. I strongly believe social media like #twitter is changing this.,0
@Apple MacBook Air.. satiliktir.,3
#Microsoft researchers want to turn your hand into a touchscreen: http://t.co/UoPSyLTO | #Institute #University #accuracy #applications,2
How to use search folders to organise your emails in #Microsoft #Outlook - http://t.co/NuMm5N3U,2
My scrolling thumb keeps falling asleep on me.... making me unable to aimlessly browse #twitter..☹wahh oh no #endoftheworld #addicted,2
ICS #android is going to kill both Mango #wmp #microsoft and #rimm. it already killed webOS and Nokia OS...,2
Ice Cream Sandwich is out! http://t.co/YyceZpDy #android #ios #ics #google,2
New Arrivals and 70 percent off Clearance of Matching G http://t.co/qQcwyl4b@Lds @Scriptures @Apple @E @Book,2
#twitter #detik Hakim Imas Menangis Ikuti Sidang Perdana - Hakim Imas Dianasari tak kuasa menahan air matanya saat d... http://t.co/G3wgjL6R,3
They need to talk about the battery life impact of #AndroidBeam. It can't be good news. #Google #Android #ICS,1
Bueno y ya dejen ese ""trasteo masivo"" de frases de #twitter al #facebook ... CREATIVIDAD GENTE! . CREEAAATIIIVIIIDAAAD !,3
#Microsoft Turns Your Body Into A Touchscreen @PSFK: http://t.co/GMT9sLfN via @AddThis,2
Yooooooo #twitter ! @NowThatsBASIC_ is the new #AmberCole who wanna go 1st ? ayyeee she does this shit for a living .,2
Learn how you can now upload SRS reports to #Microsoft CRM 2011 Online. #CRM2011 http://t.co/RrcF9W2V,2
#Microsoft lanza sitio oficial de #Skype http://t.co/arqlW58x desde #Bolivia,3
Y pues ya me voy a dormir... Comper se quedan es su #Twitter !!,3
Der langsame Tod von SEO?? #Google -Suche für eingeloggte User verschlüsselt - http://t.co/1Gop6W4r #socialmedia #marketing #search #seo,3
Laundering Ari's iPhone not my finest moment. But after drying in bag of (organic :-) rice for 4 days it booted up!!!!!!!!!!! @apple,0
Does Ice Cream Sandwich have a ""private browsing mode"" for you know ""me time?"" #google #android,2
The competition: #Google introduces #Android 4.0 Ice Cream Sandwich and the Galaxy Nexus http://t.co/PCu88z7j,2
#Twitter will you please fix this RT problem?,1
#Microsoft shows 'touch screen' for any surface http://t.co/X7Z87xzt,2
Tem acompanhando o #MSPTechDay ?Então não perca no próx sáb 22/10 na sede da #Microsoft palestra sobre #WP7 Inscreva-se http://t.co/zNpyaD5F,3
#Google Wallet now supported by seven new retailers [video] http://t.co/LCrWw4ld via @BGR,2
RT @Startpack_ru: Ребята из #Microsoft рассказывают разработчикам #Стартпак как можно интегрироваться с #SystemCenter через веб-сервисы ...,3
AsiaClassifiedToday: ITB Asia opens in Singapore - eTurboNews: eTurboNewsITB Asia opens in Singapo... http://t.co/vlL4NZc6 #asia #google,2
@TheRealJedaD If her name ain't #Twitter then ur not bcuz u been on here for a minute goin HAM...lol I'm Just Sayin!!,2
#twitter #detik Ali Imron dan Imam Samudra Survei Paddys Pub http://t.co/otUl1ujQ,3
RT @twandroid: Widgets scrollables comme sur Honeycomb #google #nexusprime,2
#Microsoft @ ISB... watching the new windows 8 in action...pretty impressive! Finally a contender to mac os.. Interesting battle in store,0
Puta! No se por que traje los cuadernos para estudiar a la cama si sigo en #twitter #OhShit! T_T,3
#Google eBook: The way we shop is changing and marketing strategies are simply not keeping pace. http://t.co/vJBBjWhE,2
POLL: http://t.co/tZBleGaQ Q:Should @Microsoft consider making its own hardware for #Windows like @Apple does? #Microsoft #Windows #Appl ...,2
@Blackberry & @Facebook U R really about to make me throw this @Blackberry in the trash an get an @Apple iPhone! @Facebook upload issues!,1
#Google unveils next iteration of #Android - #icecreamsandwich - with several revamps incl facial recognition security http://t.co/xMrZVkav,2
ツイッター検索 #minsyu - モバイル版 http://t.co/EsyvJ7Q7 #twitter #検索結果,3
RT @ajrogers Purdie Rogers tribute to #SteveJobs and @apple. We spray painted the Macintosh Plus w.. http://t.co/AlDicTd1,2
I'm nowhere near to be a scientst but thks to Steve Balmer 4 declarng me a scientst. Been using #Android frm last 3yrs. #Microsoft #Google,2
#Microsoft word works on my computer again! Yessss,0
#HTC Arrive #Windows Phone (#Sprint) Review http://t.co/CdkPyjZV #windowsphone7 #xboxlive #mobile #cdma #microsoft,2
#Smartsite prijsmodel voor #Microsoft #Azure cloud afgerond. Volgende week eerste site live in the cloud?,3
@cloudnewsindia The War of #Email #Cloud Computing: #Google vs. #Microsoft http://t.co/zu9pSwSG,2
cc @apple http://t.co/8TnodVS8,2
Ballmer: #Microsoft Beating #Google in the Cloud - http://t.co/rfiaNud0 via @gigaom,2
RT @iancollinsuk: Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @apple ...,0
Let's go see what is trending on #Twitter tonight?,2
Dr. Ogalinski - El Proyecto #OmniTouch de #Microsoft: todo el mundo es un touchscreen http://t.co/qzt26Gj8,3
Should #Microsoft and #Google design their software for mobile devices with two screens?,2
Wauw.. Enorm inspirerende dag gehad op het #Microsoft kantoor over #socialmedia en #erp. Dank aan @JudithEva!,3
#SIGSource Dawn Evans interviewing #Microsoft's Tim McBride in SIG's Inside Source exec video series. In a new role in financial operations,2
Únase el Martes 8 de Noviembre a las 11:00 am EST al evento de lanzamiento de #Microsoft #Dynamics #AX2012 para latinoamérica,3
#Microsoft Steve Ballmer speaks at Web 2.0 Summit in San Francisco: http://t.co/awtf2xJW #Bing #Android #Google #Apple #Amazon,2
http://t.co/Pl4ZeEvH - Android 4.0 SDK now available #google #android http://t.co/sVlrVxTR,2
You need to ask #Siri her favorite color and the average speed of an unladen swallow. Seems Someone @apple is a Monty python fan,0
Why didn't @Apple merge the address and search bars in Safari ala Crome in iOS 5? #simplethings,2
@Apple's Siri is witchcraft. What's next @googleresearch. 2 yr lead lost?,1
Looks like @thekiranbedi did something but not trending on #twitter? why?,2
Com 250 milhões de mensagens diárias Twitter cogita pagar por tuítes #Twitter http://t.co/sucRDj5Y via @idgnow,3
Laying down on my bed and I'm on my favorite app. #twitternation #twitter &gt; #facebook,0
So @Gizmodo @TechCrunch -- answer the question we really want to know -- ICS + Nexus vs. iPhone 4S? #Google #Apple,2
DAMN!!! #Galaxy #Nexus #Google #Android http://t.co/DL3cNtEU time for me to upgrade my Nexus S xD,0
how come when #google talks about their #android camera app it's boring but when #apple does it's ZOMG!!!1,2
RT @ZekiBildirici: #pardus SecureBoot'a Karşı Duruyoruz!: http://t.co/Uiwn6fgQ #fsf #secureboot #linux #microsoft,3
Twitter reconoce el éxito de los tweets patrocinados y prepara nuevos formatos publicitarios http://t.co/CkQiNbQb #twitter,3
En daar gaan we weer: *pakt vergrootglas erbij* zoeken naar die leuke nieuwe collega! http://t.co/jy7fBeID #vacature #microsoft,3
""#twitter's dumb I don't like it."" Hush up Justin.,1
@rygurl you need an @apple iphone4S with Siri!,0
Nouvelle gestion des onglets sur le navigateur #google #nexusprime,3
Can an algorithm be wrong? #Twitter Trends the specter of #censorship and our faith in the algorithms around us http://t.co/3NxZT7hd,2
Muito rapida essa velocidade de captura de imagens da camera do Galaxy Nexus #icecreamsandwich #galaxynexus #google #samsung,3
EIndelijk #Google Ice Cream Sandwich. Goodbye #Microsoft and #Apple!,3
Great live contact management quick contact card add people directly to.your home screen #Android4.0 #Google,2
Why doesn't the Genius have songs for Watch the Throne yet? HUH? @APPLE ?????,1
Feliz por mi nombramiento #Microsoft Student Partner Nicaragua :D a trabajar por el desarrollo tecnológico de nuestra patria Nicaragua #fb,3
Casi 30 años usando PC de ellos casi 4 Mac y tengo q decir que el Macbook Air 11"" de @apple es de largo lo mejor. No imagino como mejorarlo,3
@Cyruss1989 @wpcentral I think they're referring to the obvious partnership between #Microsoft and #Nokia aka #Bing and #Navteq.,2
Welp. RT @Tree @Apple you didn't fall too far from me huh? RT @NikkiNotNiki Nia Long's mom is gorgeous..,2
here comes facial recognition! Face unlock #icecreamsandwich #googland #google #android #ics,2
Tengo que estudiar para mis expos de mañana pero no... yo en #twitter,3
#Microsoft CEO #Steve_Ballmer on Not Buying #Yahoo: “Sometimes You’re Lucky” http://t.co/YgISO7xt,2
Discount Hemp Knots today.Cheap price too.Save money for best Hemp Knots. http://t.co/9H3jopLq@Avanti @Apple @Peeler,2
Pederčine umobolne oću APDEJT ne FORMAT SVEGA ISUS VAM JEBO MATER @apple,3
Estoy dando clases de #twitter @jasaro10,3
Hi @apple. Household has 4 iphones 2 ipads 2 minis 2 apple tv AirPorts Timecapsule +. Whats a usable iPhoto sharing setup? /cc @maddox,2
@SteffiSavillon Hahaha aplicando el buen #Twitter para las buenas tiraderas!,3
#twitter off!!*,1
#nomames esta bien frio el #twitter casi NAIDE twittea xD.,3
116 new #jobs posting for #google http://t.co/XfG6l29D #jobely,2
#ICS"" putting people at the heart""? You have GOT to be joking #Google. Now even copying slogans? Ah I get it THOSE are not patented ;),1
I wanna make the goose bump on your inner thigh show #twitter after dark ;),0
#Android #Google Ice Cream Sandwich Feature Closer Look - Redesigned Lock Screen And Virtual Button Bar http://t.co/FqsPN4An #DhilipSiva,2
#Twitter timeline and mentions up the shit :(,1
Dear #Microsoft I should only have to hit the Windows update button *once* when manually running updates not 4 or 5 times. #sysadmin,1
According to a writer at @ExtremeTech #microsoft invented squared corners. Time for lawsuits! #moron,1
#Android #Google Samsung and Google introduce GALAXY Nexus http://t.co/KkuepMVW #DhilipSiva,2
¿Piensas lanzar tu propio emprendimiento? #Microsoft te acerca los mejores recursos tecnológicos. http://t.co/EBswmyUi #SoloPensamosenTI,3
Funny how #samsung didn't have the #facebook app on their #galaxynexus demo but instead had #google+ LOOL.,2
@apple pls launch #Siri on iphone4 .. Disappointed after spending hours for upgrading to iOS5..,1
@Twitter CEO @DickC on @Apple Privacy Free Speech and @Google; Far From IPO http://t.co/ztq9Sx7x,2
Just saw my bud @EdMaguire of Credit Agricole Securities interviewed by @TylerMatheison @CNBC covering #Microsoft. You rocked it Ed! #fb,0
#skype is ruining the friendship with your aggressive #microsoft type selling. If i need something i'll ask. Thank you...,1
Ballmer On Not Buying #Yahoo: “Sometimes You’re Lucky” http://t.co/7ButjnVO &gt; most interesting part = nascent #Microsoft cloud leadership,2
Waited in line for nothing fucking genius @Apple called an app for ""John"" not ""jean"" stop fucking up my name im not a French boy. #PCam ...,1
Did a quick video call test between two diff. #Android tablets using #Skype & it worked great! #Microsoft hasn't broken it yet.,0
Microsoft turns your body into a touchscreen http://t.co/j1T6kHgP #Microsoft,2
#Microsoft We support you. Retweet if u support us or want to.,0
@obsexxed69 got one of the dopest blogs on #Twitter and #Tumblr...#RealTalk,0
Ways in which you can use #Twitter to your professional advantage http://t.co/E3xK1w67 @writeychap,2
RT @FucknWithFatty: #Twitter needs to get their shit together cause they fucking up! I'm not getting my RT's or mentions. -______________-,1
Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/DGGsNOh2,2
Yahoo Profit Drops 26 Per Cent! http://t.co/Jd3X8SGM #yahoo #microsoft,2
So what is behind that giant silver door at the @apple store? #MacLife,2
RT @Porter_Anderson: ""3 principal global players will be active in every market...@Amazon @Apple & @Kobo."" #fbf11 #publaunch @MikeShat ...,2
y ustedes se ga ga ga ga cuando el mago les manda por #Twitter,3
“@rianru: #Google и #Samsung представили новую версию операционной системы - Android 4.0 Ice Cream Sandwich http://t.co/4XkmSFs0” Еще борщ!,3
Samsung и Google представили новый смартфон Galaxy Nexus http://t.co/ou1aoGK6 #google #nexus #android,3
@apple has changed life.,0
Mention #Twitter and get a Pittsburgh HVAC and Electrical systems Checkup for $129 Contact http://t.co/KI7JJulI,2
Now @apple won't let me use credit on @iTunes unless I have a credit card. Should have told me when I redeemed the cards. Sound fair to you?,1
@apple #iOS.5 has been nothing but a pain in the ass no room for my music.. Or photos.. Or apps! Can I undo this garbage??,1
Use Caution When Sharing on Social Networks http://t.co/SXNoBASn via @LarryMagid #youth #facebook #google+,2
#google must b having sum underlying reasoning 4 naming products after eatables #eclair #gingerbread #icecream #rawadosa #android,2
Consommation data affichée dans les paramètres avec même une approximation de la consommation future !#google #nexusprime,3
Like traditional VC firms Google Ventures makes its investment decisions solely ... #google #ventures #spencer http://t.co/TBGqSFos,2
""Samsung and Google have closely collaborated to push the mobile experience forward. We are pleased to ... http://t.co/ecT8fYIA #Google+,0
#Android #Google Official Galaxy Nexus Site Goes Live Highlights Ice Cream Sandwich And Galaxy Nexus... http://t.co/4ijvupvq #DhilipSiva,2
@chriswglowe @apple @gadgetlab you can tell me tonight ;-) cracking open the vodka tonight if you fancy ?,2
RT @lcashdol: Too bad #google didn't have a tribute graphic for #DennisRitchie.,1
RT @ShawnWildermuth: OMFG: http://t.co/Rit4WJq3 #gates #ballmer #nightAtTheRoxbury #microsoft,2
http://t.co/VgMYdlDS found article on http://t.co/UAWHbOLz Fake #Microsoft scammers lure users into #granting remote access to PCs,2
Im Chillin Man Trying To Stay #Humble Its Just Hard When Niggas Hatin And Pump Fakin Via #Twitter,2
Guess what I spotted a couple days ago... didn't expect to see one especially in the West Village #Google http://t.co/Xop25kvU,2
RT @DanyFajardo: @DanielaS04 :) eso!!! #Google+,3
Plan Carrera #microsoft technical:Certificación desarrollador y diseñador apps empresariales #visualstudio2010 http://t.co/cVd2b2Rz Gratuito,3
If #Microsoft earnings disappoint blame consumer PC sales - http://t.co/edXe0xBd via @cnet,1
Juelaa de verdd qe si me ahce fata #twitter,3
Mmm... #SmarterPhone RT @Android: Introducing Ice Cream Sandwich the delicious new version of Android: http://t.co/AXl2K1Gs #ICS #google,2
RT @twandroid: Le baromètre est inclus dans le Galaxy Nexus #google #nexusprime,3
@msleamichele @NayaRivera @DiannaAgron @MsAmberPRiley please could u somehow convince #hemo to join #twitter we need her awesomeness!! #glee,0
#Microsoft HOY What’s Next Stream: Windows PC http://t.co/2MQ0I0Cm ➨ @MicrosoftLatam,2
@mpeagler http://t.co/1EYtmczJ @GetGlue #Twitter,3
Awesome documentary about how apple was created.. #stevejobs #apple @apple http://t.co/Qetk8ds2,0
When #Microsoft ""violated U.S. antitrust laws""—leaving #Netscape out of business & #Novell wounded—it played ""dumb"". http://t.co/0WHHmAK4,1
Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 25,2
#Google / #Samsung #Galaxy #Nexus #ICS press release is now done I'll go back to my regular tweeting intervals now :) I WANT IT!,2
#Microsoft portiert #Enterprise BI-Apps auf iOS und Android | ITespresso.de http://t.co/XUEPaaR2,3
Messagerie vocale directement dans ICS #google #nexusprime,3
La visión de #Microsoft Research sobre el control táctil de dispositivos. http://t.co/zjlsx90P,3
@.brown45235: vibro http://t.co/uoIfnklJ #gnu #gome #google #hadopi #health ... http://t.co/V690lfLS,3
#twitter and fb# off,1
Being Choosy With Twitter: The Follow-Back Conundrum http://t.co/K2rRC2ir #socialmedia #twitter #mediagofer @media_guerilla @SMsavvy,2
@Apple why no Macbook mirroring onto AppleTV via #Airplay?,1
The new Samsung Galaxy nexus.. http://t.co/UtbpXrsj #Android #Samsung #Google #WoW CC @kha1989led @eisaahmad,2
ICS plutôt bien dans l'ensemble perso j'aime beaucoup l'interface des contact // epic fail reconnaissance faciale ! #google #android,3
I HATE #TWITTER,1
No pierdan la oportunidad de registrarse al evento gratuito de Lanzamiento de #Microsoft #Dynamics #AX2012 regístrese: http://t.co/G2SNZEvE,3
Usagi Yojimbo RPG Core Rules pdf ebook: http://t.co/UVYJxGsV #google,2
Can someone explain to me how the hell iMessage differs from a text message? @Apple,1
Can anyone please explain to us why the #Retweet ""issue"" is happening to many but not to others? #twitter #tweeting #tweeps,1
It's almost 4:20. Where is your bong? Is it packed! Let's rip a bowl over the time space continuum that is #Twitter,0
#Google Says ICS Is Coming To The #Nexus S And “Theoretically” Should Work With 2.3 Devices http://t.co/TY0HDQAm,2
Ford edge! Muy bonito 38k pero el sync ke usa es #microsoft para los cells! usara windows update? #panama http://t.co/HEJ5W0YK,3
Calling all speed demons - Galaxy Nexus! http://t.co/7OyVuqdq #android #google,2
yeah! #fringe RT @TrendingTopicMN #csportsmn #android #ios #pulse #google #galaxy #fringe #ajildavna #nexus #ics,0
Tool to allow users to apply #DataQuality rules directly from MS Excel. Learn more @infamarketplace. http://t.co/jkZqrnO6 #Excel #Microsoft,2
Image update &gt;&gt; : AIDS ad campaign : use condoms - http://t.co/qZqblIZB #funny #humour #twitter,2
اعرف الكثير عن نظام ايسكريم ساندويتش http://t.co/Fzjd2Zx1 #android #google,3
http://t.co/k3quwgcu #url unblocker #microsoft proxy #proxy for orkut #gmail proxy microsoft proxy server unblocked proxy site freega...,2
RT @TechHamlet: Thank You Steve : A Song Created for Steve Jobs http://t.co/2vtX8ZJf via @TechHamlet @AzRmusic @Apple #stevejobs #apple,2
... and we were just told what a #microsoft minute is: it is 95 sconds + 1 second which is from 1 to 10 minutes. :),0
Hoy si es hora de dormir ツ #twitter&facebookOFF,3
Whats a good #twitter ap for #iOS that links to #FB accounts to post links? #help,2
Microsoft Excel: How To Alternate the Color Between Rows - http://t.co/x7TZk9sG #microsoft,2
Why is #Google whoring for SAMSUNG? #ICS,2
Je moet er wel een mechanische papegaai voor op je schouder hebben maar dan heb je ook wat! Erg gaaf! #microsoft http://t.co/sBPd8Nbg,3
How to tweet... like a #celeb ;) http://t.co/cQfsjDwB #twitter,0
RT @VanillaLatte_xD: #omfg .. #Twitter Why fxck up ? I wanna see my Retweets ""/,1
RT @schestowitz: When #Microsoft broke the law it played ""victim"". Now it engages in racketeering calls victims ""outlaws"" (""respect our ...,1
#Twitter honey i don't freaking know anymore &gt;&lt;"",1
RT @LCmediaHouse: #Google vs Facebook: Get the Whole Picture for Your Marketing http://t.co/tm2xaijB #SocialMedia,2
RT @olafiolio: Hallelujah! RT @sammydekeijne Voor links van Martin #Microsoft zijn QR codes dan weer wel handig..in een publiek zoals di ...,3
#google обьявил об обновлении #Nexus_S до #ICS . Ждем порта 4.0 на #SGS .,3
Settlement with Multiple Plaintiffs: The Role of Insolvency pdf ebook: http://t.co/YEl8Pq4O #google,2
Y asi cambie las cosas en el #facebook y en #twitter! =D,3
RT @RoycinD: Face Unlock ! #ICS Literally knows your face! #Google #galaxynexus FAILED !,1
Porra mo0 cara que nao entro no #TWITTER mais um Salve pra vc's e amanha tem mais flllws pra quem fika bora laah pra quem vai ksoaksopk,3
@HAZI クック@apple.com？,3
@Apple thank you for sucking so much. I cannot believe you would sell something online that isn't made,1
@apple $319 to repair my iPad 2 Apple you've lost me and my $700 a year Android here I come!,1
Awesome! #Microsoft #holodeck bit.ly/qpGxle,0
RT @mmurrayphoto: Sounds like #CJ20K is going down sooner than later. #twitter #lookout,2
ESTUDIO: #Microsoft vende más pese a alto precio http://t.co/FnFP1JWU,3
#Microsoft #Werk Citrix-Microsoft Specialist - NB-Den Bosch Zoek je een technisch uitdagende high profile groeipo... http://t.co/TsGcOIHX,3
@Marlorific well I feel great about being your first #twitter friend :),0
@Bthompson16 if I was #toocool for #twitter then I wouldn't go on it and as a result my life would be boring so I don't think I am,0
RT @imightbewrong: I'm OVER people bitching about the #iPhone4S... I think it's the smartest phone I've ever had and I'm very happy. : ...,0
Management-Tool aus der Cloud: #Microsoft erweitert #Intune um Softwareverteilung und Remote Task http://t.co/b43OHRlQ @windows,3
""@julioeffio: @chriseffio yo juraba que te habian hackeado el #Twitter ...TODO fue tan #minipandi"" @julioeffio love u! ♥,3
@blackberry is like the #Titanic and it seems everyone is running for the @apple #iPhone life rafts and there won't be enough for everyone!,0
Thanks for the #follow don't forget to add us to your #Twitter list,0
#Apple es la firma tecnológica más valorada por delante de #Microsoft e #IBM http://t.co/7866c2bL #tecnify,3
#Microsoft Eyes A New Approach to Social #Search http://t.co/lh6pRoAM,2
#microsoft says #android is too complex. Interesting - from a user angle contrast #windows with #macos for a comparison.http://goo.gl/Wu3Zm,2
JOIN OUR #TT ON #TWITTER FOLLOW @ThisIsYungFRESH & @macDej #TT #RatchetSymptoms,2
RT @twandroid: Les notifications sont visibles depuis le lockscreen #google #nexusprime,2
